id,name,iata_code,icao_code,latitude_deg,longitude_deg,elevation_ft
3116,Pakse International Airport,PKZ,VLPS,15.132100105285645,105.78099822998048,351
3118,Savannakhet Airport,ZVK,VLSK,16.55660057067871,104.76000213623048,509
3120,Wattay International Airport,VTE,VLVT,17.988300323500003,102.56300354,564
3121,Macau International Airport,MFM,VMMC,22.149599,113.592003,20
3122,Gautam Buddha Airport,BWA,VNBW,27.505685,83.416293,358
3124,Janakpur Airport,JKR,VNJP,26.7087993622,85.9224014282,256
3125,Tribhuvan International Airport,KTM,VNKT,27.6966,85.3591,4390
3127,Pokhara Airport,PKR,VNPK,28.200899124145508,83.98210144042969,2712
3129,Biratnagar Airport,BIR,VNVT,26.48150062561035,87.26399993896484,236
3130,Agatti Airport,AGX,VOAT,10.823699951171877,72.1760025024414,14
3131,Kempegowda International Airport,BLR,VOBL,13.1979,77.706299,3000
3134,Vijayawada Airport,VGA,VOBZ,16.530399322509766,80.79679870605469,82
3135,Coimbatore International Airport,CJB,VOCB,11.029999733,77.0434036255,1324
3136,Cochin International Airport,COK,VOCI,10.152,76.401901,30
3137,Calicut International Airport,CCJ,VOCL,11.1367998123,75.95529937740001,342
3142,Madurai Airport,IXM,VOMD,9.83450984955,78.09339904790001,459
3143,Mangalore International Airport,IXE,VOML,12.9612998962,74.8900985718,337
3144,Chennai International Airport,MAA,VOMM,12.990005493164062,80.16929626464844,52
3146,Vir Savarkar International Airport,IXZ,VOPB,11.641200065612791,92.72969818115234,14
3148,Rajahmundry Airport,RJA,VORY,17.1103992462,81.81819915770001,151
3151,Tirupati Airport,TIR,VOTP,13.632499694800002,79.543296814,350
3152,Tiruchirapally Civil Airport Airport,TRZ,VOTR,10.765399932861328,78.70970153808594,288
3153,Trivandrum International Airport,TRV,VOTV,8.48211956024,76.9200973511,15
3155,Paro Airport,PBH,VQPR,27.4032001495,89.42459869380001,7332
3156,Malé International Airport,MLE,VRMM,4.191830158233643,73.52909851074219,6
3157,Don Mueang International Airport,DMK,VTBD,13.9125995636,100.607002258,9
3161,U-Tapao International Airport,UTP,VTBU,12.67990016937256,101.00499725341795,42
3163,Lampang Airport,LPT,VTCL,18.27090072631836,99.50420379638672,811
3164,Phrae Airport,PRH,VTCP,18.132200241088867,100.16500091552734,538
3170,Phitsanulok Airport,PHS,VTPP,16.782899856567383,100.27899932861328,154
3173,Narathiwat Airport,NAW,VTSC,6.519919872283936,101.74299621582033,16
3174,Krabi Airport,KBV,VTSG,8.09912014008,98.9861984253,82
3177,Samui Airport,USM,VTSM,9.547789573669998,100.06199646,64
3179,Phuket International Airport,HKT,VTSP,8.1132,98.316902,82
3180,Ranong Airport,UNN,VTSR,9.777620315551758,98.58550262451172,57
3181,Hat Yai International Airport,HDY,VTSS,6.93320989609,100.392997742,90
3182,Trang Airport,TST,VTST,7.508739948272705,99.6166000366211,67
3183,Udon Thani Airport,UTH,VTUD,17.386400222800003,102.788002014,579
3184,Sakon Nakhon Airport,SNO,VTUI,17.195100784301758,104.11900329589844,529
3186,Loei Airport,LOE,VTUL,17.43910026550293,101.72200012207033,860
3196,Da Nang International Airport,DAD,VVDN,16.043899536132812,108.1989974975586,33
3199,Noi Bai International Airport,HAN,VVNB,21.221200942993164,105.80699920654295,39
3201,Phu Bai Airport,HUI,VVPB,16.401500701899998,107.70300293,48
3204,Phu Quoc International Airport,PQC,VVPQ,10.1698,103.9931,37
3205,Tan Son Nhat International Airport,SGN,VVTS,10.8187999725,106.652000427,33
3209,Bagan Airport,NYU,VYBG,21.178800582885746,94.9301986694336,312
3213,Heho Airport,HEH,VYHH,20.746999740600582,96.79199981689452,3858
3215,Kengtung Airport,KET,VYKG,21.30159950256348,99.63600158691406,2798
3217,Kyaukpyu Airport,KYP,VYKP,19.42639923095703,93.53479766845705,20
3222,Mandalay International Airport,MDL,VYMD,21.70219993591309,95.97789764404295,300
3223,Myeik Airport,MGZ,VYME,12.439800262451172,98.62149810791016,75
3224,Myitkyina Airport,MYT,VYMK,25.38360023498535,97.35189819335938,475
3232,Putao Airport,PBU,VYPT,27.32990074157715,97.42630004882812,1500
3235,Sittwe Airport,AKY,VYSW,20.132699966430664,92.87259674072266,27
3236,Thandwe Airport,SNW,VYTD,18.4606990814209,94.30010223388672,20
3237,Tachileik Airport,THL,VYTL,20.483800888061523,99.9354019165039,1280
3239,Yangon International Airport,RGN,VYYY,16.907300949099998,96.1332015991,109
3240,Hasanuddin International Airport,UPG,WAAA,-5.061629772186279,119.5540008544922,47
3241,Frans Kaisiepo Airport,BIK,WABB,-1.190019965171814,136.10800170898438,46
3242,Nabire Airport,NBX,WABI,-3.36818,135.496002,20
3243,Moses Kilangin Airport,TIM,WABP,-4.528279781341553,136.88699340820312,103
3244,Sentani International Airport,DJJ,WAJJ,-2.5769500733,140.5160064698,289
3245,Wamena Airport,WMX,WAJW,-4.10251,138.957001,5085
3246,Mopah Airport,MKQ,WAKK,-8.52029037475586,140.41799926757812,10
3247,Jalaluddin Airport,GTO,WAMG,0.63711899519,122.849998474,105
3249,Mutiara Airport,PLW,WAML,-0.9185420274734496,119.91000366210938,284
3250,Sam Ratulangi Airport,MDC,WAMM,1.5492600202560425,124.9260025024414,264
3251,Kasiguncu Airport,PSJ,WAMP,-1.41674995422,120.657997131,174
3253,Sultan Khairun Babullah Airport,TTE,WAMT,0.831413984298706,127.38099670410156,49
3254,Syukuran Aminuddin Amir Airport,LUW,WAMW,-1.03892,122.772003,56
3256,"Pattimura Airport, Ambon",AMQ,WAPP,-3.7102599144,128.089004517,33
3257,Fakfak Airport,FKQ,WASF,-2.9201900959014893,132.26699829101562,462
3258,Kaimana Airport,KNG,WASK,-3.6445200443267822,133.6959991455078,19
3259,Babo Airport,BXB,WASO,-2.5322399139404297,133.43899536132812,10
3260,Rendani Airport,MKW,WASR,-0.8918330073356628,134.0489959716797,23
3261,Dominique Edward Osok Airport,SOQ,WAXX,-0.894,131.287,10
3262,Bintulu Airport,BTU,WBGB,3.12385010719,113.019996643,74
3263,Kuching International Airport,KCH,WBGG,1.4846999645233154,110.34700012207033,89
3264,Limbang Airport,LMN,WBGJ,4.808300018310547,115.01000213623048,14
3265,Marudi Airport,MUR,WBGM,4.178979873657227,114.3290023803711,103
3266,Miri Airport,MYY,WBGR,4.322010040283203,113.98699951171876,59
3267,Sibu Airport,SBW,WBGS,2.2616000175476074,111.98500061035156,122
3268,Lahad Datu Airport,LDU,WBKD,5.032249927520752,118.3239974975586,45
3269,Kota Kinabalu International Airport,BKI,WBKK,5.9372100830078125,116.0510025024414,10
3270,Labuan Airport,LBU,WBKL,5.300680160522461,115.25,101
3271,Tawau Airport,TWU,WBKW,4.320159912109375,118.12799835205078,57
3272,Brunei International Airport,BWN,WBSB,4.944200038909912,114.9280014038086,73
3273,Sultan Syarif Kasim Ii (Simpang Tiga) Airport,PKU,WIBB,0.4607860147953033,101.44499969482422,102
3275,Soekarno-Hatta International Airport,CGK,WIII,-6.1255698204,106.65599823,34
3278,Minangkabau International Airport,PDG,WIPT,-0.786917,100.280998,18
3282,Ketapang(Rahadi Usman) Airport,KTG,WIOK,-1.816640019416809,109.96299743652344,46
3284,Supadio Airport,PNK,WIOO,-0.1507109999656677,109.40399932861328,10
3287,Sultan Thaha Airport,DJB,WIPA,-1.6380200386047363,103.6439971923828,82
3288,Fatmawati Soekarno Airport,BKS,WIPL,-3.8637,102.338997,50
3289,Sultan Mahmud Badaruddin II Airport,PLM,WIPP,-2.8982501029968,104.69999694824,49
3294,Sultan Iskandar Muda International Airport,BTJ,WITT,5.522872024010001,95.42063713070002,65
3296,Sultan Abdul Halim Airport,AOR,WMKA,6.189670085906982,100.39800262451172,15
3298,Sultan Ismail Petra Airport,KBR,WMKC,6.166850090026856,102.29299926757812,16
3299,Kuantan Airport,KUA,WMKD,3.775389909744263,103.20899963378906,58
3300,Kerteh Airport,KTE,WMKE,4.537220001220703,103.427001953125,18
3302,Sultan Azlan Shah Airport,IPH,WMKI,4.567969799041748,101.09200286865234,130
3303,Senai International Airport,JHB,WMKJ,1.64131,103.669998,135
3304,Kuala Lumpur International Airport,KUL,WMKK,2.745579957962,101.70999908447,69
3305,Langkawi International Airport,LGK,WMKL,6.329730033874512,99.72869873046876,29
3307,Sultan Mahmud Airport,TGG,WMKN,5.3826398849487305,103.10299682617188,21
3308,Penang International Airport,PEN,WMKP,5.297140121459961,100.2770004272461,11
3310,Presidente Nicolau Lobato International Airport,DIL,WPDL,-8.54640007019,125.526000977,154
3316,Singapore Changi Airport,SIN,WSSS,1.35019,103.994003,22
3318,Northern Peninsula Airport,ABM,YBAM,-10.9508,142.459,34
3319,Alice Springs Airport,ASP,YBAS,-23.806699752807617,133.90199279785156,1789
3320,Brisbane International Airport,BNE,YBBN,-27.38419914245605,153.11700439453125,13
3321,Gold Coast Airport,OOL,YBCG,-28.1644001007,153.505004883,21
3322,Cairns International Airport,CNS,YBCS,-16.885799408,145.755004883,10
3323,Charleville Airport,CTL,YBCV,-26.4132995605,146.261993408,1003
3324,Mount Isa Airport,ISA,YBMA,-20.6639003754,139.488998413,1121
3325,Sunshine Coast Airport,MCY,YBMC,-26.6033,153.091003,15
3326,Mackay Airport,MKY,YBMK,-21.171699523900003,149.179992676,19
3328,Proserpine Whitsunday Coast Airport,PPP,YBPN,-20.4950008392,148.552001953,82
3329,Rockhampton Airport,ROK,YBRK,-23.3819007874,150.475006104,34
3330,Townsville Airport,TSV,YBTL,-19.252500534057617,146.76499938964844,18
3331,Weipa Airport,WEI,YBWP,-12.6786003113,141.925003052,63
3332,Avalon Airport,AVV,YMAV,-38.039398,144.468994,35
3333,Albury Airport,ABX,YMAY,-36.06779861450195,146.95799255371094,539
3334,Melbourne Essendon Airport,MEB,YMEN,-37.7281,144.901993,282
3336,Hobart International Airport,HBA,YMHB,-42.836101532,147.509994507,13
3337,Launceston Airport,LST,YMLT,-41.54529953,147.214004517,562
3339,Melbourne International Airport,MEL,YMML,-37.673302,144.843002,434
3341,Adelaide International Airport,ADL,YPAD,-34.945,138.531006,20
3345,Karratha Airport,KTA,YPKA,-20.712200164799995,116.773002625,29
3346,Kalgoorlie Boulder Airport,KGI,YPKG,-30.7894001007,121.461997986,1203
3347,Kununurra Airport,KNX,YPKU,-15.7781000137,128.707992554,145
3348,Learmonth Airport,LEA,YPLM,-22.2355995178,114.088996887,19
3349,Port Hedland International Airport,PHE,YPPD,-20.3777999878,118.625999451,33
3351,Perth International Airport,PER,YPPH,-31.94029998779297,115.96700286865234,67
3353,Christmas Island Airport,XCH,YPXM,-10.450599670410156,105.69000244140624,916
3355,Canberra International Airport,CBR,YSCB,-35.30690002441406,149.19500732421875,1886
3356,Coffs Harbour Airport,CFS,YSCH,-30.3206005096,153.115997314,18
3358,Dubbo City Regional Airport,DBO,YSDU,-32.2167015076,148.574996948,935
3359,Norfolk Island International Airport,NLK,YSNF,-29.04159927368164,167.93899536132812,371
3361,Sydney Kingsford Smith International Airport,SYD,YSSY,-33.94609832763672,151.177001953125,21
3362,Tamworth Airport,TMW,YSTW,-31.0839004517,150.847000122,1334
3363,Wagga Wagga City Airport,WGA,YSWG,-35.1652984619,147.466003418,724
3364,Beijing Capital International Airport,PEK,ZBAA,40.0801010131836,116.58499908447266,116
3366,Dongshan Airport,HLD,ZBLA,49.2050018311,119.824996948,2169
3368,Tianjin Binhai International Airport,TSN,ZBTJ,39.1244010925,117.346000671,10
3369,Taiyuan Wusu Airport,TYN,ZBYN,37.74689865112305,112.62799835205078,2575
3370,Guangzhou Baiyun International Airport,CAN,ZGGG,23.39240074157715,113.29900360107422,50
3371,Changsha Huanghua International Airport,CSX,ZGHA,28.1891994476,113.220001221,217
3372,Guilin Liangjiang International Airport,KWL,ZGKL,25.21809959411621,110.03900146484376,570
3373,Nanning Wuxu Airport,NNG,ZGNN,22.608299255371094,108.1719970703125,421
3374,Shenzhen Bao'an International Airport,SZX,ZGSZ,22.639299392700195,113.81099700927734,13
3375,Zhengzhou Xinzheng International Airport,CGO,ZHCC,34.519699096699995,113.841003418,495
3376,Wuhan Tianhe International Airport,WUH,ZHHH,30.7838,114.208,113
3377,Pyongyang Sunan International Airport,FNJ,ZKPY,39.224098,125.669998,117
3378,Lanzhou Zhongchuan Airport,LHW,ZLLL,36.5152015686,103.620002747,6388
3379,Xi'an Xianyang International Airport,XIY,ZLXY,34.447102,108.751999,1572
3380,Chinggis Khaan International Airport,ULN,ZMUB,47.843102,106.766998,4364
3381,Xishuangbanna Gasa Airport,JHG,ZPJH,21.973899841308597,100.76000213623048,1815
3382,Kunming Changshui International Airport,KMG,ZPPP,25.1019444,102.9291667,6903
3383,Xiamen Gaoqi International Airport,XMN,ZSAM,24.54400062561035,118.12799835205078,59
3384,Nanchang Changbei International Airport,KHN,ZSCN,28.864999771118164,115.9000015258789,143
3385,Fuzhou Changle International Airport,FOC,ZSFZ,25.93510055541992,119.66300201416016,46
3386,Hangzhou Xiaoshan International Airport,HGH,ZSHC,30.22949981689453,120.43399810791016,23
3387,Ningbo Lishe International Airport,NGB,ZSNB,29.82670021057129,121.46199798583984,13
3388,Nanjing Lukou Airport,NKG,ZSNJ,31.742000579833984,118.86199951171876,49
3389,Hefei Luogang International Airport,HFE,ZSOF,31.780000686645508,117.2979965209961,108
3390,Liuting Airport,TAO,ZSQD,36.2661018372,120.374000549,33
3391,Shanghai Hongqiao International Airport,SHA,ZSSS,31.197900772094727,121.33599853515624,10
3392,Yantai Laishan Airport,YNT,ZSYT,37.40169906616211,121.37200164794922,59
3393,Chongqing Jiangbei International Airport,CKG,ZUCK,29.719200134277344,106.64199829101562,1365
3394,Longdongbao Airport,KWE,ZUGY,26.53849983215332,106.8010025024414,3736
3395,Chengdu Shuangliu International Airport,CTU,ZUUU,30.578500747680664,103.9469985961914,1625
3396,Xichang Qingshan Airport,XIC,ZUXC,27.98909950256348,102.18399810791016,5112
3397,Kashgar Airport,KHG,ZWSH,39.5429000854,76.0199966431,4529
3398,Hotan Airport,HTN,ZWTN,37.03850173950195,79.86489868164062,4672
3399,Ürümqi Diwopu International Airport,URC,ZWWW,43.90710067749024,87.47419738769531,2125
3400,Taiping Airport,HRB,ZYHB,45.6234016418457,126.25,457
3402,Mudanjiang Hailang International Airport,MDG,ZYMD,44.5241012573,129.569000244,883
3404,Zhoushuizi Airport,DLC,ZYTL,38.9656982421875,121.53900146484376,107
3406,Shanghai Pudong International Airport,PVG,ZSPD,31.143400192260746,121.80500030517578,13
3408,Sultan Abdul Aziz Shah International Airport,SZB,WMSA,3.130579948425293,101.54900360107422,90
3409,Noto Airport,NTQ,RJNW,37.2930984497,136.962005615,718
3410,Borg El Arab International Airport,HBE,HEBA,30.917699813842773,29.696399688720703,177
3411,Barter Island LRRS Airport,BTI,PABA,70.1340026855,-143.582000732,2
3413,Cape Lisburne LRRS Airport,LUR,PALU,68.87509918,-166.1100006,16
3414,Point Lay LRRS Airport,PIZ,PPIZ,69.73290253,-163.0050049,22
3415,Hilo International Airport,ITO,PHTO,19.721399307250977,-155.04800415039062,38
3417,Bettles Airport,BTT,PABT,66.91390228,-151.529007,647
3420,Fort Yukon Airport,FYU,PFYU,66.57150268554688,-145.25,433
3423,Tatalina LRRS Airport,TLJ,PATL,62.8944015503,-155.977005005,964
3426,St Paul Island Airport,SNP,PASN,57.16730117797852,-170.22000122070312,63
3428,St George Airport,STG,PAPB,56.5783004761,-169.662002563,125
3429,Iliamna Airport,ILI,PAIL,59.75439835,-154.9109955,192
3430,Platinum Airport,PTU,PAPM,59.01139831542969,-161.82000732421875,15
3437,Fort Smith Regional Airport,FSM,KFSM,35.33660125732422,-94.36740112304688,469
3442,Grand Forks International Airport,GFK,KGFK,47.949299,-97.176102,845
3445,Hana Airport,HNM,PHHN,20.79560089111328,-156.01400756835938,78
3446,Ernest A. Love Field,PRC,KPRC,34.65449905,-112.4199982,5045
3447,Trenton Mercer Airport,TTN,KTTN,40.27669906616211,-74.8134994506836,213
3448,General Edward Lawrence Logan International Airport,BOS,KBOS,42.36429977,-71.00520325,20
3453,Metropolitan Oakland International Airport,OAK,KOAK,37.721298,-122.221001,9
3454,Eppley Airfield,OMA,KOMA,41.3032,-95.894096,984
3456,Kahului Airport,OGG,PHOG,20.8986,-156.429993,54
3457,Wichita Eisenhower National Airport,ICT,KICT,37.649899,-97.433098,1333
3458,Kansas City International Airport,MCI,KMCI,39.2976,-94.713898,1026
3459,Dane County Regional Truax Field,MSN,KMSN,43.13990020751953,-89.3375015258789,887
3460,Dillingham Airport,DLG,PADL,59.04470062,-158.5050049,81
3461,Boone County Airport,HRO,KHRO,36.26150131225586,-93.15470123291016,1365
3462,Phoenix Sky Harbor International Airport,PHX,KPHX,33.43429946899414,-112.01200103759766,1135
3463,Bangor International Airport,BGR,KBGR,44.80739974975586,-68.8281021118164,192
3465,East Texas Regional Airport,GGG,KGGG,32.38399887084961,-94.71150207519533,365
3467,Spokane International Airport,GEG,KGEG,47.61989974975586,-117.53399658203124,2376
3469,San Francisco International Airport,SFO,KSFO,37.61899948120117,-122.375,13
3472,Gainesville Regional Airport,GNV,KGNV,29.6900997162,-82.2717971802,152
3473,Memphis International Airport,MEM,KMEM,35.04240036010742,-89.97669982910156,341
3484,Los Angeles International Airport,LAX,KLAX,33.94250107,-118.4079971,125
3486,Cleveland Hopkins International Airport,CLE,KCLE,41.4117012024,-81.8498001099,791
3488,Cincinnati Northern Kentucky International Airport,CVG,KCVG,39.0488014221,-84.6678009033,896
3491,Huron Regional Airport,HON,KHON,44.38520050048828,-98.22850036621094,1289
3492,Juneau International Airport,JNU,PAJN,58.35499954223633,-134.5760040283203,21
3493,Lafayette Regional Airport,LFT,KLFT,30.20529938,-91.98760223,42
3494,Newark Liberty International Airport,EWR,KEWR,40.692501068115234,-74.168701171875,18
3495,Boise Air Terminal/Gowen Field,BOI,KBOI,43.5644,-116.223,2871
3497,Garden City Regional Airport,GCK,KGCK,37.9275016785,-100.723999023,2891
3498,Minot International Airport,MOT,KMOT,48.2593994140625,-101.27999877929688,1716
3502,Dallas Love Field,DAL,KDAL,32.847099,-96.851799,487
3504,Helena Regional Airport,HLN,KHLN,46.6068000793457,-111.98300170898438,3877
3513,Lake Charles Regional Airport,LCH,KLCH,30.126100540161133,-93.22329711914062,15
3514,Ellison Onizuka Kona International At Keahole Airport,KOA,PHKO,19.738783,-156.045603,47
3515,Myrtle Beach International Airport,MYR,KMYR,33.6796989441,-78.9282989502,25
3517,Nantucket Memorial Airport,ACK,KACK,41.25310135,-70.06020355,47
3520,Ronald Reagan Washington National Airport,DCA,KDCA,38.8521,-77.037697,15
3524,Atlantic City International Airport,ACY,KACY,39.45759963989258,-74.57720184326172,75
3527,Pueblo Memorial Airport,PUB,KPUB,38.289100646972656,-104.49700164794922,4726
3528,Northern Maine Regional Airport at Presque Isle,PQI,KPQI,46.68899918,-68.0447998,534
3531,Kodiak Airport,ADQ,PADQ,57.75,-152.4940033,78
3533,Fort Lauderdale Hollywood International Airport,FLL,KFLL,26.072599,-80.152702,9
3535,Falls International Airport,INL,KINL,48.566200256347656,-93.4030990600586,1185
3536,Salt Lake City International Airport,SLC,KSLC,40.78839874267578,-111.97799682617188,4227
3542,Harrisburg International Airport,MDT,KMDT,40.1935005188,-76.7633972168,310
3543,Lincoln Airport,LNK,KLNK,40.85100173950195,-96.75920104980467,1219
3544,Capital City Airport,LAN,KLAN,42.77870178222656,-84.58740234375,861
3545,Waimea Kohala Airport,MUE,PHMU,20.001300811767575,-155.66799926757812,2671
3546,Massena International Richards Field,MSS,KMSS,44.93579864501953,-74.84559631347656,215
3550,George Bush Intercontinental Houston Airport,IAH,KIAH,29.984399795532227,-95.34140014648438,97
3558,Meadows Field,BFL,KBFL,35.43360138,-119.0569992,510
3559,El Paso International Airport,ELP,KELP,31.80719948,-106.3779984,3959
3560,Valley International Airport,HRL,KHRL,26.228500366210938,-97.65440368652344,36
3561,Columbia Metropolitan Airport,CAE,KCAE,33.93880081176758,-81.11949920654297,236
3564,Pensacola Regional Airport,PNS,KPNS,30.473400115967,-87.186599731445,121
3566,William P Hobby Airport,HOU,KHOU,29.64539909,-95.27890015,46
3570,Pittsburgh International Airport,PIT,KPIT,40.49150085,-80.23290253,1203
3571,Wiley Post Will Rogers Memorial Airport,BRW,PABR,71.285402,-156.766008,44
3576,Miami International Airport,MIA,KMIA,25.79319953918457,-80.29060363769531,8
3577,Seattle Tacoma International Airport,SEA,KSEA,47.449001,-122.308998,433
3578,Lovell Field,CHA,KCHA,35.035301208496094,-85.20379638671875,683
3580,Jackson-Medgar Wiley Evers International Airport,JAN,KJAN,32.3111991882,-90.0758972168,346
3582,Long Beach /Daugherty Field/ Airport,LGB,KLGB,33.81769943,-118.1520004,60
3584,Williamsport Regional Airport,IPT,KIPT,41.241798400878906,-76.92109680175781,529
3585,Indianapolis International Airport,IND,KIND,39.7173,-86.294403,797
3589,Westchester County Airport,HPN,KHPN,41.06700134277344,-73.70760345458984,439
3591,Jonesboro Municipal Airport,JBR,KJBR,35.83169937133789,-90.64640045166016,262
3596,Yuma MCAS/Yuma International Airport,YUM,KNYL,32.65660095,-114.6060028,213
3597,Cavern City Air Terminal,CNM,KCNM,32.337501525878906,-104.26300048828124,3295
3598,Duluth International Airport,DLH,KDLH,46.8420982361,-92.1936035156,1428
3599,Bethel Airport,BET,PABE,60.77980042,-161.8379974,126
3602,Lihue Airport,LIH,PHLI,21.97599983215332,-159.33900451660156,153
3604,Havre City County Airport,HVR,KHVR,48.54299927,-109.762001,2591
3608,Richmond International Airport,RIC,KRIC,37.50519943237305,-77.3197021484375,167
3609,Shreveport Regional Airport,SHV,KSHV,32.446602,-93.8256,258
3610,Merle K (Mudhole) Smith Airport,CDV,PACV,60.4917984,-145.4779968,54
3611,Norfolk International Airport,ORF,KORF,36.89459991455078,-76.20120239257812,26
3612,Southeast Texas Regional Airport,BPT,KBPT,29.9507999420166,-94.02069854736328,15
3613,Savannah Hilton Head International Airport,SAV,KSAV,32.12760162,-81.20210266,50
3615,Nome Airport,OME,PAOM,64.51219940185547,-165.44500732421875,37
3617,St Petersburg Clearwater International Airport,PIE,KPIE,27.91020012,-82.68740082,11
3620,Deadhorse Airport,SCC,PASC,70.19470215,-148.4649963,65
3621,San Antonio International Airport,SAT,KSAT,29.533700942993164,-98.46980285644533,809
3622,Greater Rochester International Airport,ROC,KROC,43.118900299072266,-77.67240142822266,559
3624,Teterboro Airport,TEB,KTEB,40.85010147089999,-74.060798645,9
3626,Raleigh Durham International Airport,RDU,KRDU,35.87760162353516,-78.7874984741211,435
3627,James M Cox Dayton International Airport,DAY,KDAY,39.90240097045898,-84.21939849853516,1009
3628,Kenai Municipal Airport,ENA,PAEN,60.57310104370117,-151.2449951171875,99
3630,Niagara Falls International Airport,IAG,KIAG,43.1072998046875,-78.94619750976562,589
3633,Newport News Williamsburg International Airport,PHF,KPHF,37.13190079,-76.49299622,42
3636,Tucson International Airport,TUS,KTUS,32.1161003112793,-110.94100189208984,2643
3641,Theodore Francis Green State Airport,PVD,KPVD,41.732601,-71.420403,55
3642,Salisbury Ocean City Wicomico Regional Airport,SBY,KSBY,38.34049987792969,-75.51029968261719,52
3644,Bob Hope Airport,BUR,KBUR,34.20069885253906,-118.35900115966795,778
3645,Detroit Metropolitan Wayne County Airport,DTW,KDTW,42.212398529052734,-83.35340118408203,645
3646,Tampa International Airport,TPA,KTPA,27.975500106811523,-82.533203125,26
3650,Range Regional Airport,HIB,KHIB,47.38660049,-92.83899689,1354
3652,Midland International Airport,MAF,KMAF,31.9424991607666,-102.2020034790039,2871
3653,Austin Straubel International Airport,GRB,KGRB,44.48509979248047,-88.12960052490234,695
3658,Augusta Regional At Bush Field,AGS,KAGS,33.36989974975586,-81.9645004272461,144
3659,Sloulin Field International Airport,ISN,KISN,48.177898407,-103.641998291,1982
3660,Bill & Hillary Clinton National Airport/Adams Field,LIT,KLIT,34.729400634799994,-92.2242965698,262
3661,Stewart International Airport,SWF,KSWF,41.50410079956055,-74.10479736328125,491
3664,Homer Airport,HOM,PAHO,59.645599365234375,-151.4770050048828,84
3665,Waynesville-St. Robert Regional Forney field,TBN,KTBN,37.74160004,-92.14070129,1159
3670,Dallas Fort Worth International Airport,DFW,KDFW,32.896801,-97.038002,607
3671,Melbourne International Airport,MLB,KMLB,28.10280036926269,-80.64530181884766,33
3673,Austin Bergstrom International Airport,AUS,KAUS,30.194499969482425,-97.6698989868164,542
3674,Rickenbacker International Airport,LCK,KLCK,39.813801,-82.927803,744
3675,Sawyer International Airport,MQT,KSAW,46.3535995483,-87.395401001,1221
3676,McGhee Tyson Airport,TYS,KTYS,35.81100082,-83.9940033,981
3678,St Louis Lambert International Airport,STL,KSTL,38.748697,-90.370003,618
3680,Sheppard Air Force Base-Wichita Falls Municipal Airport,SPS,KSPS,33.9888,-98.491898,1019
3681,Cincinnati Municipal Airport Lunken Field,LUK,KLUK,39.10329819,-84.41860199,483
3682,Hartsfield Jackson Atlanta International Airport,ATL,KATL,33.6367,-84.428101,1026
3685,Gerald R. Ford International Airport,GRR,KGRR,42.88079834,-85.52279663,794
3687,Fresno Yosemite International Airport,FAT,KFAT,36.77619934082031,-119.71800231933594,336
3689,Imperial County Airport,IPL,KIPL,32.834201812699995,-115.57900238,-54
3690,Nashville International Airport,BNA,KBNA,36.1245002746582,-86.6781997680664,599
3691,Laredo International Airport,LRD,KLRD,27.543800354003903,-99.46160125732422,508
3693,Ralph Wien Memorial Airport,OTZ,PAOT,66.88469696,-162.598999,14
3694,Altoona Blair County Airport,AOO,KAOO,40.29639816,-78.31999969,1503
3696,South Arkansas Regional At Goodwin Field,ELD,KELD,33.22100067138672,-92.81330108642578,277
3697,La Guardia Airport,LGA,KLGA,40.77719879,-73.87259674,21
3698,Tallahassee Regional Airport,TLH,KTLH,30.396499633789062,-84.35030364990234,81
3700,Waco Regional Airport,ACT,KACT,31.611299514770508,-97.23049926757812,516
3701,Augusta State Airport,AUG,KAUG,44.3205986023,-69.7973022461,352
3704,McKellar-Sipes Regional Airport,MKL,KMKL,35.599899,-88.915604,434
3705,Molokai Airport,MKK,PHMK,21.15290069580078,-157.0959930419922,454
3708,San Angelo Regional Mathis Field,SJT,KSJT,31.35770034790039,-100.49600219726562,1919
3710,Chico Municipal Airport,CIC,KCIC,39.79539871,-121.8580017,240
3711,Burlington International Airport,BTV,KBTV,44.4719009399,-73.15329742429999,335
3712,Jacksonville International Airport,JAX,KJAX,30.49410057067871,-81.68789672851562,30
3713,Durango La Plata County Airport,DRO,KDRO,37.1515007019,-107.753997803,6685
3714,Washington Dulles International Airport,IAD,KIAD,38.94449997,-77.45580292,312
3715,Easterwood Field,CLL,KCLL,30.58860016,-96.36380005,320
3717,General Mitchell International Airport,MKE,KMKE,42.94720077514648,-87.89659881591797,723
3718,Abilene Regional Airport,ABI,KABI,32.4113006592,-99.6819000244,1791
3719,Columbia Regional Airport,COU,KCOU,38.81809997558594,-92.21959686279295,889
3720,Portland International Airport,PDX,KPDX,45.58869934,-122.5979996,31
3722,Palm Beach International Airport,PBI,KPBI,26.68320083618164,-80.09559631347656,19
3724,Ogdensburg International Airport,OGS,KOGS,44.6819000244,-75.46549987790002,297
3726,Boeing Field King County International Airport,BFI,KBFI,47.52999877929688,-122.302001953125,21
3728,Daniel K Inouye International Airport,HNL,PHNL,21.32062,-157.924228,13
3729,Des Moines International Airport,DSM,KDSM,41.53400039672852,-93.66310119628906,958
3730,Coastal Carolina Regional Airport,EWN,KEWN,35.0730018616,-77.04290008539999,18
3731,San Diego International Airport,SAN,KSAN,32.7336006165,-117.190002441,17
3732,Monroe Regional Airport,MLU,KMLU,32.51089859008789,-92.0376968383789,79
